scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,tot_buildings_volume_max,avg_building_volume,max_building_volume
2802435,[400.       400.        21.189419],66,28,8,12.892307692307693,21.18941879272461,4.081481456756592,11.210937830118032,1127,17.338461538461537,40,"[68.92584228515625, 56.194190979003906, 18.873735427856445]","[34.1536865234375, -33.567691802978516, 0.0]","[103.07952880859375, 22.626497268676758, 18.873735427856445]",776805.1158688447,11950.847936443759,73102.35249488956
2803217,[400.      400.       34.66331],61,120,8,26.566666666666666,34.66331100463867,3.90873122215271,15.074562752246857,2357,39.28333333333333,202,"[64.31385803222656, 35.72223663330078, 19.645139694213867]","[87.08381652832031, 82.20734405517578, 0.0]","[151.39767456054688, 117.92958068847656, 19.645139694213867]",686052.135360294,11434.2022560049,45133.42867323339
2803098,[400.       400.        26.281378],49,320,8,24.125,26.2813777923584,4.277162551879883,13.308467437823614,1649,34.354166666666664,482,"[112.91700744628906, 126.4474868774414, 17.21917152404785]","[67.01510620117188, -114.19520568847656, 0.0]","[179.93211364746094, 12.252281188964844, 17.21917152404785]",727219.7556297309,15150.411575619388,245856.56765484135
2805873,[400.       400.        46.478634],48,24,8,11.02127659574468,46.478633880615234,7.37717866897583,22.75856814485915,710,15.106382978723405,34,"[50.474666595458984, 51.65234375, 17.7313232421875]","[-51.44774627685547, 93.74327087402344, 0.0]","[-0.9730796813964844, 145.39561462402344, 17.7313232421875]",318813.864391114,6783.273710449235,46227.95040058339
2805499,[400.       400.        20.733849],53,48,8,15.884615384615385,20.733848571777344,4.201181411743164,12.269163131713867,1135,21.826923076923077,70,"[68.2621078491211, 66.61295318603516, 14.22755241394043]","[-166.79794311523438, 16.866661071777344, 0.0]","[-98.53583526611328, 83.4796142578125, 14.22755241394043]",398446.93498033454,7662.441057314127,64694.68114228285
2801499,[400.       400.        33.702854],33,48,8,29.375,33.70285415649414,4.701998233795166,22.576119258999825,1344,42.0,70,"[59.8614616394043, 50.338226318359375, 19.50282096862793]","[-122.14399719238281, -138.53103637695312, 0.0]","[-62.282535552978516, -88.19281005859375, 19.50282096862793]",497324.1085991666,15541.378393723953,58768.236653798675
2803578,[400.       400.        37.213852],54,52,8,18.11320754716981,37.21385192871094,4.3323469161987305,20.8441444972776,1334,25.169811320754718,76,"[25.261940002441406, 22.45301055908203, 37.21385192871094]","[-97.0365982055664, -61.54050827026367, 0.0]","[-71.774658203125, -39.08749771118164, 37.21385192871094]",323381.3599809022,6101.535093979286,21107.94263444434
2800310,[400.       400.        19.280714],5,32,8,16.0,19.28071403503418,4.117414951324463,11.463097929954529,88,22.0,46,"[41.776283264160156, 19.01335334777832, 19.28071403503418]","[22.012165069580078, -21.47264289855957, 0.0]","[63.788448333740234, -2.459289312362671, 19.28071403503418]",27837.929339554637,6959.482334888659,15314.81085101554
2802201,[400.      400.       19.00381],27,50,8,17.076923076923077,19.00381088256836,4.523215293884277,14.063171716836782,616,23.692307692307693,75,"[89.0287094116211, 118.7784423828125, 15.736560821533203]","[67.25484466552734, -130.39578247070312, 0.0]","[156.28355407714844, -11.61734390258789, 15.736560821533203]",603786.4834207738,23222.557054645145,166409.2695326255
2804503,[400.       400.        20.572948],48,40,8,15.702127659574469,20.572948455810547,12.920507431030273,16.604954354306486,1025,21.80851063829787,64,"[54.21809387207031, 36.858394622802734, 20.353300094604492]","[-103.79705810546875, -96.67542266845703, 0.0]","[-49.57896423339844, -59.8170280456543, 20.353300094604492]",565255.0385698477,12026.702948294635,40673.87003985577
2801692,[400.       400.        28.288778],60,190,8,24.576271186440678,28.28877830505371,6.632106304168701,17.64639968387151,2063,34.96610169491525,263,"[72.65008544921875, 97.18232727050781, 12.704267501831055]","[26.790813446044922, 71.56484985351562, 0.0]","[99.4408950805664, 168.74717712402344, 12.704267501831055]",859210.1056496854,14562.883146604836,89695.99078265566
2802186,[400.       400.        24.260012],100,3174,8,57.525252525252526,24.260011672973633,4.291417598724365,13.618914787215417,6324,63.878787878787875,2976,"[86.10281372070312, 55.31268310546875, 24.260011672973633]","[-127.14690399169922, 53.97492980957031, 0.0]","[-41.044090270996094, 109.28761291503906, 24.260011672973633]",1002246.4704934005,10123.70172215556,115540.18937813617
2802769,[400.       400.        17.527285],6,34,8,20.4,17.527284622192383,4.397493362426758,14.258663940429688,143,28.6,49,"[212.74908447265625, 170.29640197753906, 4.397493362426758]","[-173.1616973876953, -39.644683837890625, 0.0]","[39.58738708496094, 130.65171813964844, 4.397493362426758]",268410.0029125632,53682.00058251264,159322.95939173727
2802203,[400.      400.       20.69625],27,54,8,24.076923076923077,20.696250915527344,4.637145519256592,15.915662838862492,887,34.11538461538461,79,"[56.12541198730469, 67.8162841796875, 18.976789474487305]","[76.10762023925781, 52.991119384765625, 0.0]","[132.2330322265625, 120.80740356445312, 18.976789474487305]",461929.8899143236,17766.534227473985,72229.77659741903
2806034,[400.       400.        20.969442],183,32,6,11.791208791208792,20.96944236755371,3.8250842094421387,8.341262474164857,2855,15.686813186813186,46,"[30.45600128173828, 26.98389434814453, 15.644070625305176]","[-38.41709899902344, -112.2645263671875, 0.0]","[-7.961097717285156, -85.28063201904297, 15.644070625305176]",418419.6062498969,2299.008825548885,12856.63391362599
2800758,[400.       400.        20.875093],24,164,8,28.434782608695652,20.875093460083008,4.138797760009766,15.940273222715959,935,40.65217391304348,244,"[49.46027374267578, 75.34103393554688, 16.445350646972656]","[-13.474821090698242, -143.5098419189453, 0.0]","[35.985450744628906, -68.16880798339844, 16.445350646972656]",456742.92226521356,19858.3879245745,61281.75761595484
2801545,[400.       400.        21.931082],109,86,8,21.62962962962963,21.931081771850586,4.341246128082275,14.234364536073473,3352,31.037037037037038,131,"[72.209716796875, 46.80986404418945, 17.043039321899414]","[-138.33067321777344, -8.0911865234375, 0.0]","[-66.12095642089844, 38.71867752075195, 17.043039321899414]",786189.3160339542,7279.53070401809,57607.63781595938
2800097,[400.       400.        21.135164],76,30,8,14.106666666666667,21.135164260864258,4.092649936676025,9.597757116953533,1437,19.16,43,"[65.0013427734375, 44.083091735839844, 17.128572463989258]","[51.25869369506836, -119.75409698486328, 0.0]","[116.26004028320312, -75.67100524902344, 17.128572463989258]",336747.30297967495,4489.964039729,49081.24481256071
2800219,[400.       400.        29.087246],93,54,8,18.17391304347826,29.08724594116211,3.8984944820404053,13.12448186200598,2344,25.47826086956522,79,"[56.607994079589844, 47.42209243774414, 29.08724594116211]","[-28.80428123474121, -35.50082778930664, 0.0]","[27.803712844848633, 11.921263694763184, 29.08724594116211]",934852.5548724585,10161.440813831072,78083.82381096542
2801690,[400.       400.        24.148867],48,100,8,44.04255319148936,24.148866653442383,7.0,16.50528915892256,3101,65.97872340425532,150,"[89.62002563476562, 52.064125061035156, 16.8118896484375]","[-123.84638214111328, -132.88021850585938, 0.0]","[-34.226356506347656, -80.81609344482422, 16.8118896484375]",686385.7860193122,14603.952894027925,78444.0790996236
2803208,[400.       400.        20.960928],47,108,8,22.391304347826086,20.960927963256836,4.367014408111572,14.945331055185068,1459,31.717391304347824,160,"[110.01324462890625, 68.37242889404297, 19.13496971130371]","[-155.6968536376953, -131.61376953125, 0.0]","[-45.68360900878906, -63.24134063720703, 19.13496971130371]",649841.3577534053,14126.986038117515,143930.807163027
2801780,[400.      400.       20.86059],47,30,8,13.434782608695652,20.8605899810791,4.109241485595703,13.408175509908926,841,18.282608695652176,43,"[56.18534851074219, 75.16273498535156, 19.126415252685547]","[67.22073364257812, 44.08681869506836, 0.0]","[123.40608215332031, 119.24955749511719, 19.126415252685547]",725661.0411410386,15775.240024805193,80771.70607517952
2807459,[400.       400.        36.218258],48,72,8,21.319148936170212,36.218257904052734,3.924811363220215,16.36974225145705,1421,30.23404255319149,118,"[132.45867919921875, 92.1062240600586, 15.148741722106934]","[-32.24309158325195, -49.92597961425781, 0.0]","[100.21559143066406, 42.18024444580078, 15.148741722106934]",914662.0067479515,19460.893760594714,184818.7260872136
2805426,[400.       400.        21.265106],16,160,8,40.4,21.265106201171875,12.668140411376953,17.74154249827067,889,59.266666666666666,238,"[38.745323181152344, 118.43275451660156, 20.184947967529297]","[-58.891380310058594, -30.02991485595703, 0.0]","[-20.14605712890625, 88.40283966064453, 20.184947967529297]",412141.18605164764,27476.079070109838,92622.98055696045
2806001,[400.       400.        21.071262],12,36,8,11.272727272727273,21.07126235961914,13.172486305236816,16.29945824363015,164,14.909090909090908,52,"[37.65074157714844, 50.3273811340332, 16.411834716796875]","[65.77143859863281, -64.77641296386719, 0.0]","[103.42218017578125, -14.4490327835083, 16.411834716796875]",183215.39065663927,16655.944605149023,31098.18141014809
2806353,[400.       400.        22.470453],113,44,8,17.982142857142858,22.4704532623291,4.005198955535889,13.294310007776533,2841,25.366071428571427,64,"[44.81474304199219, 66.4688720703125, 17.53140640258789]","[-50.65058898925781, -85.42037963867188, 0.0]","[-5.835845947265625, -18.95151138305664, 17.53140640258789]",880317.1521504773,7859.974572772117,52222.29482425103
2800406,[400.      400.       29.87576],116,66,8,19.008695652173913,29.87575912475586,3.9870193004608154,12.150110989031583,3074,26.730434782608697,107,"[67.63310241699219, 62.17169189453125, 14.084465980529785]","[-87.41168975830078, -81.5835189819336, 0.0]","[-19.778587341308594, -19.411827087402344, 14.084465980529785]",810015.7328721801,7043.615068453738,59223.26966975909
2802402,[400.       400.        37.592796],29,58,8,29.071428571428573,37.592796325683594,4.5758957862854,16.267935480390275,1165,41.607142857142854,85,"[77.23583984375, 67.96087646484375, 15.369136810302734]","[75.96586608886719, 3.0673828125, 0.0]","[153.2017059326172, 71.02825927734375, 15.369136810302734]",483312.15917986777,17261.148542138133,80672.83534520828
2809544,[400.       400.        19.439707],9,40,8,22.0,19.439706802368164,12.990568161010742,16.28157377243042,248,31.0,58,"[54.79663848876953, 64.29816436767578, 17.283401489257812]","[-74.66954803466797, -62.566532135009766, 0.0]","[-19.872909545898438, 1.7316322326660156, 17.283401489257812]",258694.7435720209,32336.84294650262,60895.01062328546
2803746,[400.      400.       49.79086],32,146,6,28.967741935483872,49.79085922241211,4.8154473304748535,20.341032074343772,1259,40.61290322580645,199,"[32.99085235595703, 39.41828155517578, 49.79085922241211]","[27.94223403930664, -104.3969497680664, 0.0]","[60.93308639526367, -64.97866821289062, 49.79085922241211]",409369.82156910974,13205.478115132571,64750.159746685276
2806223,[400.       400.        18.730722],93,32,8,10.108695652173912,18.730722427368164,4.197220802307129,7.807337869768557,1211,13.16304347826087,46,"[54.56193923950195, 44.449886322021484, 18.730722427368164]","[-28.162673950195312, 60.83562088012695, 0.0]","[26.39926528930664, 105.28550720214844, 18.730722427368164]",231882.44663467264,2520.4613764638334,45427.09658114854
2807722,[400.       400.        54.443283],11,278,8,58.4,54.44328308105469,4.34902811050415,20.566971158981325,834,83.4,405,"[73.36001586914062, 92.43978881835938, 28.72813606262207]","[45.16170120239258, 53.32432174682617, 0.0]","[118.52171325683594, 145.7641143798828, 28.72813606262207]",658405.6950519215,65840.56950519215,194816.5309170875
2809469,[400.       400.        20.494242],21,46,8,19.2,20.49424171447754,4.490366458892822,15.421712279319763,542,27.1,67,"[77.55917358398438, 130.21026611328125, 17.20802116394043]","[-141.89483642578125, -80.10368347167969, 0.0]","[-64.33566284179688, 50.10657501220703, 17.20802116394043]",732748.8007984543,36637.440039922716,173783.80642583317
2803003,[521.38983  400.        19.360023],78,40,8,13.974025974025974,19.360023498535156,4.115798473358154,10.15114823873941,1472,19.116883116883116,58,"[257.1212463378906, 198.29946899414062, 16.37965965270996]","[-321.38983154296875, -100.47809600830078, 0.0]","[-64.26858520507812, 97.82137298583984, 16.37965965270996]",1664734.0862600394,21619.92319818233,835149.8150791642
2802358,[400.      400.       23.76237],50,60,8,24.3265306122449,23.76236915588379,9.598093032836914,17.35233141451466,1702,34.734693877551024,88,"[38.983116149902344, 68.36095428466797, 21.74953269958496]","[79.007080078125, -164.5862274169922, 0.0]","[117.99019622802734, -96.22527313232422, 21.74953269958496]",752634.7933437147,15359.893741708469,57960.83038705916
2803653,[400.      400.       44.60727],47,40,8,13.26086956521739,44.607269287109375,4.20758581161499,14.888626419979593,823,17.891304347826086,58,"[39.078128814697266, 48.42394256591797, 16.872074127197266]","[56.48676681518555, -5.5022783279418945, 0.0]","[95.56489562988281, 42.92166519165039, 16.872074127197266]",383936.8193819206,8346.452595259145,31927.314426795936
2805089,[400.      400.       17.92341],89,44,8,13.295454545454545,17.923410415649414,4.185917854309082,7.664838763800534,1579,17.943181818181817,64,"[81.59843444824219, 84.09080505371094, 12.746654510498047]","[30.479726791381836, 45.351680755615234, 0.0]","[112.07816314697266, 129.44248962402344, 12.746654510498047]",281544.6388401173,3199.3708959104233,87463.44539968221
2803022,[400.       400.        20.584297],81,50,8,19.475,20.58429718017578,3.9630913734436035,12.769678258895874,2181,27.2625,73,"[83.61825561523438, 82.56597900390625, 13.10539722442627]","[-120.34149169921875, -66.37515258789062, 0.0]","[-36.723236083984375, 16.190824508666992, 13.10539722442627]",840791.444051351,10509.893050641893,90479.96357301448
2800417,[400.      400.       44.98172],37,48,8,29.61111111111111,44.981719970703125,4.331017971038818,17.726372679074604,1527,42.416666666666664,70,"[75.52873229980469, 38.69403076171875, 15.389775276184082]","[-102.89802551269531, 96.45207214355469, 0.0]","[-27.369293212890625, 135.14610290527344, 15.389775276184082]",401059.2112627038,11140.533646186213,44976.7889326804
2801517,[400.       400.        19.098776],96,28,8,9.894736842105264,19.09877586364746,4.004043102264404,6.9179620893378,1220,12.842105263157896,40,"[45.93389892578125, 24.40125274658203, 12.757194519042969]","[-87.90796661376953, 79.81141662597656, 0.0]","[-41.97406768798828, 104.2126693725586, 12.757194519042969]",128201.18403536997,1349.4861477407367,14298.833574255466
2800421,[400.       400.        19.853504],64,40,8,12.603174603174603,19.853504180908203,4.279255390167236,9.149062769753593,1065,16.904761904761905,58,"[92.77044677734375, 44.76274108886719, 16.67002296447754]","[-141.27940368652344, 79.78093719482422, 0.0]","[-48.50896072387695, 124.5436782836914, 16.67002296447754]",286447.7549965913,4546.789761850656,69224.92621198954
2802792,[482.5002   400.        17.895473],6,34,8,18.4,17.89547348022461,15.263394355773926,16.611458396911623,128,25.6,49,"[192.24258422851562, 173.1055908203125, 16.620590209960938]","[90.25762176513672, 26.69794273376465, 0.0]","[282.5002136230469, 199.80352783203125, 16.620590209960938]",786089.7074977511,157217.94149955022,553104.4278077219
